18-09-2021 14:34,scheduled airlines will able operate pre covid capacity domestic flights,b'RhikKundu',"b'New Delhi, India'",positive,0.25
18-09-2021 14:34,covid people u s may eligible pfizer eua booster dose eua approved till now,b'_OfficialECI',"b'New Delhi, India'",neutral,0
18-09-2021 14:31,yet find single masjid closed reason think covid protocols followed th,b'DrBKKundu',"b'New Delhi, India'",negative,-0.085714286
18-09-2021 14:30,thank everyone us believing us without possible together,b'loksakha',"b'Kolkata, India'",neutral,0
18-09-2021 14:30,sep tamilnadu covid update n nactive cases f n ntpr c n ncrr f f cfr f f,b'outbreak_india',b'Malaysia | India',neutral,0
18-09-2021 14:30,communications infodemic brought covid amplified absurd narratives caused significa,b'idr_online',b'india',negative,-0.5
18-09-2021 14:30,school learning lebanon disrupted two years first nationwide protests swept country,b'ucanindia',b'India',positive,0.25
18-09-2021 14:28,need treatment covid reason admission cancer treatment etc,b'manigreeva',"b'Guwahati, India'",neutral,0
18-09-2021 14:26,assam amch principal admitted gmch drop o gen level due covid n gmch covid amch,b'pratidintime',"b'Guwahati, India'",negative,-0.125
18-09-2021 14:26,sep maharashtra covid update n nactive cases f d n nconfirmed f nrecovered f c,b'outbreak_india',b'Malaysia | India',neutral,0
18-09-2021 14:26,results received new cases covid detected nagaland,b'NagalandPage',"b'Nagaland, India'",positive,0.136363636
18-09-2021 14:26,sudden surge covid cases nagpur district covid doubledigits,b'thelivenagpur',"b'Nagpur, India'",neutral,0
18-09-2021 14:25,covid preparedness conclave live monday covid,b'thelivenagpur',"b'Nagpur, India'",positive,0.136363636
18-09-2021 14:25,children living conflict zones face double threat covid pandemic simultaneous,b'orfonline',b'India',neutral,0
18-09-2021 14:22,maharashtra covid data sept n ncases nnew ntotal ndeaths nnew ntotal n ntests n,b'SachinKalbag',b'India',neutral,0
18-09-2021 14:22,f covid maharashtra reports new cases patients deaths state active cases,b'NewsMobileIndia',b'India',positive,0.001515152
18-09-2021 14:20,underneath uk s impressive national covid vaccine statistics troubling inequalities across age ethnic,b'orfonline',b'India',positive,1
18-09-2021 14:19,learn young warriors india lead fight covid via,b'Mr_FarhadChinoy',b'India',positive,0.1
18-09-2021 14:17,masks physical distance sanitation ventilation play key role defeating covid pandemic,b'aaitutairport',"b'Tamil Nadu, India'",neutral,0
18-09-2021 14:17,covid vaccines syringe protect severe disease death take first available opportunity,b'aaitutairport',"b'Tamil Nadu, India'",positive,0.325
18-09-2021 14:14,lazy people hot n n saturdaythoughts congress covid amrindersingh,b'asshh_____',"b'Lucknow, India'",neutral,0
18-09-2021 14:14,pincode ncova n dose slots n nage ages ndate sep nfees nlakshmi mat,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 14:14,pincode ncova n dose slots n nage ages ndate sep nfees nlakshmi mat,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 14:13,matured relationship tags bio calls nd te s n n covid congress trending,b'asshh_____',"b'Lucknow, India'",neutral,0
18-09-2021 14:13,covid u s falling lowest vaccination rates world s wealthiest democracies due awakenin,b'_Orwellian',"b'New Delhi, India'",negative,-0.125
18-09-2021 14:12,little stupid conversation means think n n saturdaythoughts trending quotes covid,b'asshh_____',"b'Lucknow, India'",negative,-0.49375
18-09-2021 14:11,alaska reports second consecutive day new covid cases,b'angsuman',b'India',positive,0.068181818
18-09-2021 14:11,students bangladesh aged will start getting us made pfizer covid vaccine ne days,b'MBCTVODISHA',"b'Bhubaneshwar, India'",negative,-0.1
18-09-2021 14:10,pincode ncovishield dose slots n nage ages ndate sep nfees natreum h,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 14:10,pincode ncovishield dose slots n nage ages ndate sep nfees natreum h,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 14:10,pincode ncovishield dose slots n nage ages ndate sep nfees napollo c,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 14:10,pincode ncovishield dose slots n nage ages ndate sep nfees napollo cr,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 14:10,pincode ncovishield dose slots n nage ages ndate sep nfees napollo c,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 14:10,pincode ncovishield dose slots n nage ages ndate sep nfees napollo cr,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 14:10,pincode ncovishield dose slots n nage ages ndate sep nfees napollo c,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 14:10,pincode ncovishield dose slots n nage ages ndate sep nfees napollo cr,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 14:09,pincode ncova n dose slots n nage ages ndate sep nfees napollo crad,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 14:09,pincode ncova n dose slots n nage ages ndate sep nfees napollo crad,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 14:09,pincode ncova n dose slots n nage ages ndate sep nfees napollo crad,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 14:09,pincode ncova n dose slots n nage ages ndate sep nfees napollo crad,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 14:09,pincode ncova n dose slots n nage ages ndate sep nfees napollo crad,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 14:09,pincode ncova n dose slots n nage ages ndate sep nfees napollo crad,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 14:08,covid federal workers fired refusing vaccination must show work cases det,b'_Orwellian',"b'New Delhi, India'",neutral,0
18-09-2021 14:06,helpline launched provide assistance migrantworkers e ected address deep rooted vulner,b'GaonConnectionE',"b'Lucknow, India'",neutral,0
18-09-2021 14:05,d f f petrol diesel included gst gst council n n d f f crore covid vaccine doses pro,b'Rishike16634487',"b'Kerala, India'",neutral,0
18-09-2021 14:03,boys going blue salute frontline warriors supporting f n ncheer o,b'MuthootIndia',b'India',positive,0.125
18-09-2021 14:00,covid vaccinemadness must stop better place covid scam origina,b'_Orwellian',"b'New Delhi, India'",positive,0.5
18-09-2021 13:57,tamilnadu covid sep n ntoday total nactive cases ndischarged today total,b'TNCoronaUpdate',"b'Chennai, India'",neutral,0
18-09-2021 13:56,new ai tool help treat covid patients globally study n n covid patients study n newaitool global n,b'HealthwireMedia',"b'New Delhi, India'",positive,0.045454545
18-09-2021 13:55,bedsfortn n n covid bed vacancy details chc cdh ccc n n tamilnadu tncoronaupdate,b'TNCoronaUpdate',"b'Chennai, India'",neutral,0
18-09-2021 13:54,alertness flattenthecurve coronavirus go outside unnecessarily wear facemask properly whenev,b'dpmubal',"b'Baleshwar, India'",negative,-0.133333333
18-09-2021 13:54,information download infom app playstore nlink bio n n news news onlinenews manoramanews,b'info__M',"b'Kerala, India'",neutral,0
18-09-2021 13:53,tamilnadu covid sep n tn n total cases n today s discharged n today s deat,b'realunnikrish',"b'Chennai, India'",neutral,0
18-09-2021 13:51,ayurveda protect us covid nwhile india still arguing ayurveda advanced coun,b'iamsajeev',"b'Cochin, Kerala, India'",positive,0.4
18-09-2021 13:51,another day another crore probably end day crossed lakhs already another hours close,b'RBhat7',"b'Bengaluru South, India'",neutral,0
18-09-2021 13:50,patients test positive covid tamil nadu today september update n n corona,b'dsureshkumar',b'India ',positive,0.227272727
18-09-2021 13:49,covid pandemic touched lives major source mental health issues n s free,b'MSF_Ind',b'India',positive,0.120833333
18-09-2021 13:49,kerala covid cases tpr,b'realunnikrish',"b'Chennai, India'",neutral,0
18-09-2021 13:48,f bregional assamese evening news n f hours f f f covid n n covid e d d f c d c d,b'airnews_ghy',"b'Guwahati, India'",neutral,0
18-09-2021 13:45,tamilnadu covid day wise death cases details n ntotal deaths n n sep n sep n sep n sep,b'TNCoronaUpdate',"b'Chennai, India'",positive,0.7
18-09-2021 13:45,key government advisory panel overwhelmingly rejected biden s plan give covid booster shots across boar,b'Outlookindia',"b'New Delhi, India'",positive,0.25
18-09-2021 13:45,tamilnadu covid day wise discharged cases details n n total discharged n n sep n sep,b'TNCoronaUpdate',"b'Chennai, India'",positive,0.35
18-09-2021 13:42,kerala reports new covid cases deaths past hours n kerala covid coronavirus,b'latestly',"b'Mumbai, India'",negative,-0.056818182
18-09-2021 13:41,coronavirus india news blog n n crore covid vaccine doses administered far country says health min,b'FinancialXpress',"b'New Delhi, India'",positive,0.1
18-09-2021 13:41,tamilnadu covid sep n n tn n n total cases n n today s discharged n n today s,b'TNCoronaUpdate',"b'Chennai, India'",neutral,0
18-09-2021 13:39,successful vaccination drive testimonial one beneficiaries,b'rcb_1934',"b'Bangalore, India'",positive,0.75
18-09-2021 13:36,ipl bcci conduct remaining matches ipl uae starting th sept th oct n n ipl bcci uae,b'PaperboyOnline',b'India',neutral,0
18-09-2021 13:35,support looking ca bangalore difficult finding cure covid,b'pankajkhajouria',"b'New Delhi, India'",negative,-0.5
18-09-2021 13:34,found among hindus muslims thought person found selfish ones got thanks p,b'PravinIN_',b' India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3',negative,-0.15
18-09-2021 13:34,pincode ncovishield dose slots n nage ages ndate sep nfees nrajmahal,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:34,pincode ncovishield dose slots n nage ages ndate sep nfees nrajmahal,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:34,pincode ncova n dose slots n nage ages ndate sep nfees napollo hos,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:34,pincode ncova n dose slots n nage ages ndate sep nfees napollo hosp,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:34,pincode ncovishield dose slots n nage ages ndate sep nfees napollo h,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:34,pincode ncovishield dose slots n nage ages ndate sep nfees napollo ho,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:34,high time end covid scam fed false covid positives inflate numbers stage,b'AadhaarSucks',"b'New Delhi, India'",negative,-0.12
18-09-2021 13:34,last several days know much requested prime minister help one hea,b'PravinIN_',b' India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3',positive,0.066666667
18-09-2021 13:30,years brazil e erienced cgolden years d around series crises began repo,b'orfonline',b'India',neutral,0
18-09-2021 13:30,locals mumbai covid antibodies reveals fifth sero survey n n n,b'MumbaiLiveNews',"b'Mumbai, India'",neutral,0
18-09-2021 13:30,pincode ncovishield dose slots n nage ages ndate sep nfees nr x sama,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:29,pincode ncovishield dose slots n nage ages ndate sep nfees nr x sama,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:29,pincode ncovishield dose slots n nage ages ndate sep nfees nr x sama,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:29,pincode ncovishield dose slots n nage ages ndate sep nfees nr x sama,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:29,pincode ncovishield dose slots n nage ages ndate sep nfees nr x sama,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:29,pincode ncovishield dose slots n nage ages ndate sep nfees nr x sama,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:29,pincode ncovishield dose slots n nage ages ndate sep nfees nr x sama,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:29,pincode ncovishield dose slots n nage ages ndate sep nfees nr x sama,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:29,pincode ncovishield dose slots n nage ages ndate sep nfees nr x sama,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:29,pincode ncovishield dose slots n nage ages ndate sep nfees nr x sama,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:27,huge n na doctor owner diagnostic la found times increase cancers covid,b'GreatGameIndia',b'India',positive,0.4
18-09-2021 13:24,pincode ncovishield dose slots n nage ages ndate sep nfees npristine,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:24,pincode ncovishield dose slots n nage ages ndate sep nfees npristine,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:24,pincode ncovishield dose slots n nage ages ndate sep nfees npristine,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:24,pincode ncovishield dose slots n nage ages ndate sep nfees npristine,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:24,unite fightcorona n largestvaccinedrive n ncabinet secretary chairs high level meet states uts public health,b'ROBChandigarh',"b'Chandigarh, India'",positive,0.08
18-09-2021 13:23,total number doses administered karnataka sep complete data upload n f f f f f f f f f f f f f f n nc,b'mla_sudhakar',"b'Bengaluru, Karnataka, India'",positive,0.05
18-09-2021 13:21,sep jammuandkashmir covid update n nactive cases f n ntpr c n nrr f cfr f f,b'outbreak_india',b'Malaysia | India',neutral,0
18-09-2021 13:19,india welfare state providing basic amenities vaccination basic duty govt noutrageous term,b'jayanthsaishiva',"b'Kozhikode, India'",neutral,0
18-09-2021 13:19,nirmala sitharaman announced gst e ension covid related drugs till december increased rate loc,b'briflynews',b'India',neutral,0
18-09-2021 13:17,don t try drown anyone river try save people drowning motivation lufc lisa lanat,b'rajesh86788418',b'INDIA',neutral,0
18-09-2021 13:16,union health ministry advised central govt health institutions aiims autonomous covid,b'Rajan_ptt',b'India',positive,0.2
18-09-2021 13:14,pincode ncovishield dose slots n nage ages ndate sep nfees nsantosh h,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:14,pincode ncovishield dose slots n nage ages ndate sep nfees nsantosh h,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:14,pincode ncovishield dose slots n nage ages ndate sep nfees nsantosh h,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:14,covid update cuttack city cmc area n n new covid ve cases reported today cuttack city n na,b'CMCCuttack',"b'Cuttack, India'",positive,0.136363636
18-09-2021 13:14,pincode ncovishield dose slots n nage ages ndate sep nfees nsantosh h,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:14,pincode ncovishield dose slots n nage ages ndate sep nfees nsantosh h,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:14,pincode ncovishield dose slots n nage ages ndate sep nfees nsantosh h,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:10,s almost years visit india hometown prayagraj due covid restricti,b'ashtheromeo',b'india',negative,-0.125
18-09-2021 13:07,assam amch principal tested positive airlifted guwahati condition deteriorates n n northeasttoday,b'NortheastToday',"b'Guwahati / Tawang, India'",positive,0.227272727
18-09-2021 13:04,pincode ncova n dose slots n nage ages ndate sep nfees nr x samanv,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:04,pincode ncova n dose slots n nage ages ndate sep nfees nr x samanv,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:04,pincode ncova n dose slots n nage ages ndate sep nfees nr x samanv,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:04,pincode ncova n dose slots n nage ages ndate sep nfees nr x samanv,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:04,pincode ncova n dose slots n nage ages ndate sep nfees nr x samanv,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:04,pincode ncova n dose slots n nage ages ndate sep nfees nr x samanv,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:04,pincode ncova n dose slots n nage ages ndate sep nfees nr x samanv,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:04,f kerala reports fresh covid infections recoveries deaths today n nactive cases,b'NewsMobileIndia',b'India',positive,0.3
18-09-2021 13:04,pincode ncova n dose slots n nage ages ndate sep nfees nr x samanv,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:04,pincode ncova n dose slots n nage ages ndate sep nfees nr x samanv,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:04,pincode ncova n dose slots n nage ages ndate sep nfees nr x samanv,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 13:03,covid centre urges states analyse situation strengthen healthinfra n,b'business_today',b'India',neutral,0
18-09-2021 13:03,update newly detected covid cases last n hrs bmc area n th september till,b'bmcbbsr',"b'Bhubaneshwar, India'",positive,0.068181818
18-09-2021 13:02,covid update cuttack district nnew ve cases reported ncmc nrural amp ulbs nother,b'CuttackDM',"b'Cuttack, India'",neutral,0
18-09-2021 12:59,sep kerala covid update n nactive cases f d n nconfirmed f nrecovered f c,b'outbreak_india',b'Malaysia | India',neutral,0
18-09-2021 12:58,kerala reports fresh covid infections recoveries deaths today n nactive cases nto,b'Indsamachar',b'India',positive,0.3
18-09-2021 12:57,odisha crossed another significant milestone fight covid ensuring least one dose va,b'Dipalisenapati4',"b'Cuttack, India'",positive,0.0375
18-09-2021 12:57,pincode ncova n dose slots n nage ages ndate sep nfees napollo clin,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:56,pincode ncovishield dose slots n nage ages ndate sep nfees nbrookefie,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:56,pincode ncovishield dose slots n nage ages ndate sep nfees nbrookefie,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:56,pincode ncovishield dose slots n nage ages ndate sep nfees napollo h,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:56,pincode ncovishield dose slots n nage ages ndate sep nfees napollo ho,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:56,pincode ncovishield dose slots n nage ages ndate sep nfees napollo h,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:56,pincode ncovishield dose slots n nage ages ndate sep nfees napollo ho,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:56,pincode ncovishield dose slots n nage ages ndate sep nfees napollo h,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:56,pincode ncovishield dose slots n nage ages ndate sep nfees napollo ho,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:56,pincode ncovishield dose slots n nage ages ndate sep nfees napollo h,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:56,pincode ncovishield dose slots n nage ages ndate sep nfees napollo ho,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:56,pincode ncovishield dose slots n nage ages ndate sep nfees napollo h,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:56,pincode ncovishield dose slots n nage ages ndate sep nfees napollo ho,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:56,pincode ncovishield dose slots n nage ages ndate sep nfees napollo cl,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:56,children access smartphones take online classes teachers tribal dominated,b'SocioStory',b'India',neutral,0
18-09-2021 12:56,pincode ncovishield dose slots n nage ages ndate sep nfees napollo cl,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:56,pincode ncovishield dose slots n nage ages ndate sep nfees napollo cl,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:56,pincode ncovishield dose slots n nage ages ndate sep nfees napollo cl,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:55,pincode ncovishield dose slots n nage ages ndate sep nfees napollo cl,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:55,pincode ncovishield dose slots n nage ages ndate sep nfees napollo cl,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:55,pincode ncovishield dose slots n nage ages ndate sep nfees napollo cl,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:55,diary farmer n n veil uncertainty n nsome frozen frames hold rule minds actions yes realized,b'jibin_franciz',"b'Bengaluru, India'",neutral,0
18-09-2021 12:55,pincode ncovishield dose slots n nage ages ndate sep nfees napollo cl,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:55,pincode ncovishield dose slots n nage ages ndate sep nfees napollo cl,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:55,pincode ncovishield dose slots n nage ages ndate sep nfees napollo cl,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:55,pincode ncova n dose slots n nage ages ndate sep nfees napollo clin,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:55,pincode ncova n dose slots n nage ages ndate sep nfees napollo clin,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:55,pincode ncova n dose slots n nage ages ndate sep nfees napollo clin,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:55,pincode ncova n dose slots n nage ages ndate sep nfees napollo clin,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:55,pincode ncova n dose slots n nage ages ndate sep nfees napollo clin,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:55,pincode ncova n dose slots n nage ages ndate sep nfees napollo clin,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:55,kerala reports fresh covid infections recoveries deaths today death toll rises,b'TOIKochiNews',"b'Cochin, India'",positive,0.3
18-09-2021 12:55,pincode ncova n dose slots n nage ages ndate sep nfees napollo clin,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:55,pincode ncova n dose slots n nage ages ndate sep nfees napollo clin,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:54,pincode ncova n dose slots n nage ages ndate sep nfees napollo clin,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:53,pincode ncova n dose slots n nage ndate sep nfees nkauvery hospital e city,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:53,pincode ncova n dose slots n nage ndate sep nfees nkauvery hospital e city,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:53,pincode ncovishield dose slots n nage ndate sep nfees nkauvery hospital e city,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:53,pincode ncovishield dose slots n nage ndate sep nfees nkauvery hospital e city,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:52,sudden travel plan nchoose rail ntry booking ticket nrail ticket available train depar,b'kpraveen9',b'Jamshedpur India',positive,0.2
18-09-2021 12:50,little bit laughter lot big problems will solved motivation inspiration afghanistan,b'rajesh86788418',b'INDIA',negative,-0.09375
18-09-2021 12:49,covid t push vaccinemadness vaccinedeaths effective cheap readily available pre,b'_financiallaws',"b'New Delhi, India'",positive,0.466666667
18-09-2021 12:49,chardhamyatra begins following covid protocol remaining suspended months due second wave pande,b'thefirstindia',"b'Jaipur, India'",negative,-0.041666667
18-09-2021 12:46,third wave coming ready safeguard child covid infection tips n ne ert dr santosh kum,b'HealthwireMedia',"b'New Delhi, India'",positive,0.1
18-09-2021 12:46,largestvaccinedrive indiafightscorona n nfor real time updates visit n nsource,b'IKIGAI_Ind1a',"b'Chennai, India'",positive,0.2
18-09-2021 12:45,pincode ncova n dose slots n nage ages ndate sep nfees naltius hosp,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:45,subhankar chattopadhyay tells story battling covid weeks started hitachi vantara,b'mandar_bhide',b'India',neutral,0
18-09-2021 12:45,former union minister slammed asking party waited till prime minister,b'Oneindia',b'India',neutral,0
18-09-2021 12:44,pincode ncova n dose slots n nage ages ndate sep nfees naltius hosp,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:44,pincode ncova n dose slots n nage ages ndate sep nfees naltius hosp,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:44,pincode ncova n dose slots n nage ages ndate sep nfees naltius hosp,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:44,pincode ncova n dose slots n nage ages ndate sep nfees naltius hosp,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:44,pincode ncova n dose slots n nage ages ndate sep nfees naltius hosp,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:44,pincode ncova n dose slots n nage ages ndate sep nfees naltius hosp,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:44,pincode ncova n dose slots n nage ages ndate sep nfees naltius hosp,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:44,pincode ncova n dose slots n nage ages ndate sep nfees naltius hosp,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:43,pincode ncova n dose slots n nage ages ndate sep nfees naltius hosp,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:43,ramanath jha highlights argument advanced ruling political dispensation privatisation,b'orfonline',b'India',positive,0.2
18-09-2021 12:40,pincode ncovishield dose slots n nage ages ndate sep nfees naltius ho,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:40,pincode ncovishield dose slots n nage ages ndate sep nfees naltius ho,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:40,pincode ncovishield dose slots n nage ages ndate sep nfees naltius ho,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:40,pincode ncovishield dose slots n nage ages ndate sep nfees naltius ho,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:40,pincode ncovishield dose slots n nage ages ndate sep nfees naltius ho,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:40,pincode ncovishield dose slots n nage ages ndate sep nfees naltius ho,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:39,voice cast yadadri bhongir correspondent dayakar covid covidvaccine n,b'airnews_hyd',"b'Hyderabad, India'",neutral,0
18-09-2021 12:39,pincode ncovishield dose slots n nage ages ndate sep nfees naltius ho,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:39,pincode ncovishield dose slots n nage ages ndate sep nfees naltius ho,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:39,pincode ncovishield dose slots n nage ages ndate sep nfees naltius ho,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:38,pincode ncovishield dose slots n nage ages ndate sep nfees naltius ho,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:37,nagpuralert persons tested ve city nagpur today y day fartode total cases d,b'dheeraj_fartode',"b'Nagpur, India'",neutral,0
18-09-2021 12:37,kerala today n n cases n tpr n n kerala covid,b'Forumkeralam2',"b'Kerala, India'",neutral,0
18-09-2021 12:33,pincode ncovishield dose slots n nage ages ndate sep nfees ngreenview,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:33,pincode ncovishield dose slots n nage ages ndate sep nfees ngreenview,b'cowinblore1844',"b'Bengaluru, India'",neutral,0
18-09-2021 12:33,visitors additional countries travelling uk october longer require undergo pre,b'FinancialXpress',"b'New Delhi, India'",neutral,0
18-09-2021 12:32,dear members n nkindly provide us clarity n ni vaccinated th aug yet t,b'arihant_hu_mai',"b'Chennai, India'",neutral,0
18-09-2021 12:30,voice cast wanaparthy correspondent malyala bala swamy covid vaccinationdrive n,b'airnews_hyd',"b'Hyderabad, India'",neutral,0
18-09-2021 12:30,career trends september th n great realisation inspiring people seek happiness caree,b'ICSCareerGPS',"b'Lucknow, India'",positive,0.666666667
